;product;brand;rev_rating;rev_loc;rev_dt
3370;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 September 2019
3371;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 September 2019
3372;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 September 2019
3373;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 September 2019
3374;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;25 September 2019
3375;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 September 2019
3376;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 September 2019
3377;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 September 2019
3378;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 September 2019
3379;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;23 September 2019
3380;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 September 2019
3381;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 September 2019
3382;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 September 2019
3383;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 September 2019
3384;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 September 2019
3385;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 September 2019
3386;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 September 2019
3387;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 September 2019
3388;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 September 2019
3389;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 September 2019
3390;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 September 2019
3391;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 September 2019
3392;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 September 2019
3393;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 September 2019
3394;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 September 2019
3395;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 August 2019
3396;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 August 2019
3397;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 August 2019
3398;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 August 2019
3399;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 August 2019
3400;Black Cherry;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;23 August 2019
3401;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 August 2019
3402;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 August 2019
3403;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 August 2019
3404;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;19 August 2019
3405;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;17 August 2019
3406;Black Cherry;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;16 August 2019
3407;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 August 2019
3408;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 August 2019
3409;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 August 2019
3410;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;11 August 2019
3411;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 August 2019
3412;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 August 2019
3413;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 August 2019
3414;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 August 2019
3415;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 August 2019
3416;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 July 2019
3417;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 July 2019
3418;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 July 2019
3419;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 July 2019
3420;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 July 2019
3421;Black Cherry;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;26 July 2019
3422;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 July 2019
3423;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 July 2019
3424;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 July 2019
3425;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 July 2019
3426;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 July 2019
3427;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 July 2019
3428;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 July 2019
3429;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 July 2019
3430;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 July 2019
3431;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 July 2019
3432;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;14 July 2019
3433;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 July 2019
3434;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 July 2019
3435;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 July 2019
3436;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 July 2019
3437;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 July 2019
3438;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 July 2019
3439;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 June 2019
3440;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;28 June 2019
3441;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2019
3442;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2019
3443;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 June 2019
3444;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 June 2019
3445;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 June 2019
3446;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 June 2019
3447;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;18 June 2019
3448;Black Cherry;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;16 June 2019
3449;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 June 2019
3450;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 June 2019
3451;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 June 2019
3452;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 June 2019
3453;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 June 2019
3454;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 June 2019
3455;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 June 2019
3456;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 June 2019
3457;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 June 2019
3458;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 June 2019
3459;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 June 2019
3460;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 June 2019
3461;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 June 2019
3462;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 June 2019
3463;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 June 2019
3464;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 May 2019
3465;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 May 2019
3466;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 May 2019
3467;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 May 2019
3468;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 May 2019
3469;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 May 2019
3470;Black Cherry;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;20 May 2019
3471;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 May 2019
3472;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 May 2019
3473;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;16 May 2019
3474;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 May 2019
3475;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;15 May 2019
3476;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;14 May 2019
3477;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 May 2019
3478;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 May 2019
3479;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 May 2019
3480;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 May 2019
3481;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 May 2019
3482;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 May 2019
3483;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;4 May 2019
3484;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 May 2019
3485;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;3 May 2019
3486;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 April 2019
3487;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 April 2019
3488;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 April 2019
3489;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 April 2019
3490;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 April 2019
3491;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 April 2019
3492;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 April 2019
3493;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;20 April 2019
3494;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 April 2019
3495;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;17 April 2019
3496;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 April 2019
3497;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 April 2019
3498;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;6 April 2019
3499;Black Cherry;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;5 April 2019
3500;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2019
3501;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2019
3502;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 April 2019
3503;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 April 2019
3504;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;1 April 2019
3505;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 April 2019
3506;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 March 2019
3507;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 March 2019
3508;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 March 2019
3509;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 March 2019
3510;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 March 2019
3511;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 March 2019
3512;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 March 2019
3513;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 March 2019
3514;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 March 2019
3515;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 March 2019
3516;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 March 2019
3517;Black Cherry;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;19 March 2019
3518;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;18 March 2019
3519;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 March 2019
3520;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 March 2019
3521;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 March 2019
3522;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 March 2019
3523;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 March 2019
3524;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;16 March 2019
3525;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 March 2019
3526;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 March 2019
3527;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 March 2019
3528;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 March 2019
3529;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 March 2019
3530;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 March 2019
3531;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 March 2019
3532;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 March 2019
3533;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 March 2019
3534;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 March 2019
3535;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 March 2019
3536;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 March 2019
3537;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 March 2019
3538;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 March 2019
3539;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 February 2019
3540;Black Cherry;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;27 February 2019
3541;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 February 2019
3542;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 February 2019
3543;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 February 2019
3544;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 February 2019
3545;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 February 2019
3546;Black Cherry;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 February 2019
